926895780,"{'y': 43.9369957, 'x': 4.8102554, 'street_count': 3}"
926895792,"{'y': 43.9385613, 'x': 4.8055607, 'street_count': 3}"
926895794,"{'y': 43.9368257, 'x': 4.8017443, 'street_count': 3}"
926895796,"{'y': 43.9365118, 'x': 4.8081688, 'street_count': 3}"
926895798,"{'y': 43.936892, 'x': 4.7977161, 'street_count': 3}"
926895811,"{'y': 43.9383974, 'x': 4.8079796, 'street_count': 1}"
926895815,"{'y': 43.9367365, 'x': 4.8085922, 'street_count': 3}"
926895821,"{'y': 43.9396366, 'x': 4.8087034, 'street_count': 1}"
926895824,"{'y': 43.9358778, 'x': 4.8008095, 'street_count': 3}"
926895826,"{'y': 43.9371386, 'x': 4.803802, 'street_count': 1}"
926895840,"{'y': 43.93763, 'x': 4.8036416, 'street_count': 3}"
926895842,"{'y': 43.937327, 'x': 4.798997, 'street_count': 3}"
926895846,"{'y': 43.9351089, 'x': 4.8037506, 'street_count': 3}"
926895848,"{'y': 43.9393401, 'x': 4.8058397, 'street_count': 3}"
926895860,"{'y': 43.936863, 'x': 4.8092809, 'street_count': 3}"
926895870,"{'y': 43.9363783, 'x': 4.8015684, 'street_count': 4}"
926895898,"{'y': 43.9382412, 'x': 4.810108, 'street_count': 3}"
926895899,"{'y': 43.939502, 'x': 4.8098748, 'street_count': 3}"
926895901,"{'y': 43.9363836, 'x': 4.7971849, 'street_count': 3}"
926895916,"{'y': 43.9368182, 'x': 4.8089541, 'street_count': 1}"
926895919,"{'y': 43.9344326, 'x': 4.803688, 'street_count': 3}"
926895928,"{'y': 43.9368043, 'x': 4.7983511, 'street_count': 1}"
926895936,"{'y': 43.9369064, 'x': 4.8012181, 'street_count': 3}"
926895940,"{'y': 43.9380549, 'x': 4.8053399, 'street_count': 3}"
926895947,"{'y': 43.9380185, 'x': 4.8081269, 'street_count': 1}"
926895963,"{'y': 43.9364737, 'x': 4.8065831, 'street_count': 3}"
926895968,"{'y': 43.940876, 'x': 4.7971587, 'street_count': 1}"
926895991,"{'y': 43.9382559, 'x': 4.8076822, 'street_count': 1}"
926895997,"{'y': 43.9373158, 'x': 4.7980034, 'street_count': 3}"
926896002,"{'y': 43.9366621, 'x': 4.8042264, 'street_count': 4}"
926896005,"{'y': 43.9362719, 'x': 4.8020653, 'street_count': 3}"
926896016,"{'y': 43.9368786, 'x': 4.8034741, 'street_count': 1}"
926896033,"{'y': 43.9379856, 'x': 4.8101484, 'street_count': 3}"
926896037,"{'y': 43.9389102, 'x': 4.8071951, 'street_count': 3}"
926896040,"{'y': 43.937521, 'x': 4.7965647, 'street_count': 3}"
926896050,"{'y': 43.9393434, 'x': 4.8081146, 'street_count': 1}"
926896053,"{'y': 43.9359224, 'x': 4.8013926, 'street_count': 3}"
926896059,"{'y': 43.9360264, 'x': 4.8065638, 'street_count': 3}"
926896073,"{'y': 43.9373156, 'x': 4.7981366, 'street_count': 3}"
926896074,"{'y': 43.9382978, 'x': 4.8054542, 'street_count': 3}"
926896076,"{'y': 43.937141, 'x': 4.7997111, 'street_count': 3}"
926896089,"{'y': 43.9360302, 'x': 4.8008524, 'street_count': 3}"
926896093,"{'y': 43.9359841, 'x': 4.7992928, 'street_count': 3}"
926896094,"{'y': 43.9372135, 'x': 4.7995059, 'street_count': 3}"
926896101,"{'y': 43.9370637, 'x': 4.7997684, 'street_count': 3}"
926896118,"{'y': 43.9365976, 'x': 4.8047, 'street_count': 4}"
926896124,"{'y': 43.9370627, 'x': 4.804893, 'street_count': 3}"
926896125,"{'y': 43.9393741, 'x': 4.8076956, 'street_count': 3}"
926896145,"{'y': 43.9389193, 'x': 4.8069713, 'street_count': 1}"
926896147,"{'y': 43.937239, 'x': 4.798069, 'street_count': 3}"
926896152,"{'y': 43.9367913, 'x': 4.8022867, 'street_count': 3}"
926896155,"{'y': 43.9358872, 'x': 4.7992185, 'street_count': 3}"
926896166,"{'y': 43.9394038, 'x': 4.8080946, 'street_count': 1}"
926896193,"{'y': 43.9377732, 'x': 4.8082564, 'street_count': 1}"
926896195,"{'y': 43.9367127, 'x': 4.803099, 'street_count': 1}"
926896198,"{'y': 43.9371827, 'x': 4.810248, 'street_count': 3}"
926896212,"{'y': 43.9390636, 'x': 4.8099182, 'street_count': 3}"
927995377,"{'y': 43.9394328, 'x': 4.8098822, 'street_count': 3}"
927995397,"{'y': 43.9379568, 'x': 4.8118553, 'street_count': 3}"
927995400,"{'y': 43.9389293, 'x': 4.8117739, 'street_count': 1}"
927995422,"{'y': 43.939274, 'x': 4.8120824, 'street_count': 1}"
927995454,"{'y': 43.9381853, 'x': 4.8107963, 'street_count': 3}"
927995456,"{'y': 43.9423152, 'x': 4.8088106, 'highway': 'crossing', 'street_count': 3}"
927995467,"{'y': 43.9424486, 'x': 4.808785, 'street_count': 4}"
927995481,"{'y': 43.9385757, 'x': 4.8100075, 'street_count': 3}"
927995500,"{'y': 43.9403508, 'x': 4.8096888, 'street_count': 3}"
927995502,"{'y': 43.9381662, 'x': 4.8123796, 'street_count': 1}"
927995533,"{'y': 43.9385042, 'x': 4.8124284, 'street_count': 1}"
927995544,"{'y': 43.9387391, 'x': 4.8099708, 'street_count': 3}"
927995554,"{'y': 43.9379326, 'x': 4.8126136, 'street_count': 1}"
927995558,"{'y': 43.9403418, 'x': 4.8112744, 'street_count': 3}"
927995567,"{'y': 43.9375953, 'x': 4.8107549, 'street_count': 3}"
927995569,"{'y': 43.9383134, 'x': 4.8125565, 'street_count': 1}"
927995570,"{'y': 43.9400217, 'x': 4.8098292, 'street_count': 3}"
927995575,"{'y': 43.937571, 'x': 4.811826, 'street_count': 3}"
927995589,"{'y': 43.9381562, 'x': 4.8101368, 'street_count': 3}"
927995596,"{'y': 43.9408799, 'x': 4.8094286, 'street_count': 3}"
927995601,"{'y': 43.9392033, 'x': 4.8098999, 'street_count': 3}"
927995623,"{'y': 43.9381757, 'x': 4.8118609, 'street_count': 3}"
928008193,"{'y': 43.9413978, 'x': 4.8116908, 'street_count': 1}"
928008195,"{'y': 43.9406212, 'x': 4.8139768, 'street_count': 3}"
928008196,"{'y': 43.9380346, 'x': 4.8158508, 'street_count': 4}"
928008197,"{'y': 43.9424844, 'x': 4.8130434, 'street_count': 3}"
928008199,"{'y': 43.9401761, 'x': 4.8134627, 'street_count': 1}"
928008200,"{'y': 43.9413184, 'x': 4.8121861, 'street_count': 1}"
928008201,"{'y': 43.9407471, 'x': 4.8126551, 'street_count': 1}"
928008202,"{'y': 43.9389501, 'x': 4.8151633, 'street_count': 3}"
928008205,"{'y': 43.9432148, 'x': 4.8124573, 'street_count': 4}"
928008209,"{'y': 43.9409129, 'x': 4.8138631, 'street_count': 3}"
928008210,"{'y': 43.9387859, 'x': 4.814068, 'street_count': 1}"
928008211,"{'y': 43.9385374, 'x': 4.8154408, 'street_count': 3}"
928008213,"{'y': 43.9401684, 'x': 4.8127122, 'street_count': 1}"
928008215,"{'y': 43.9383691, 'x': 4.8152329, 'street_count': 1}"
928008217,"{'y': 43.9403428, 'x': 4.8134761, 'street_count': 1}"
928008218,"{'y': 43.9403209, 'x': 4.8124927, 'street_count': 1}"
928008220,"{'y': 43.9409319, 'x': 4.8133782, 'street_count': 3}"
928008221,"{'y': 43.9421483, 'x': 4.8117933, 'street_count': 1}"
928008222,"{'y': 43.9393387, 'x': 4.8135744, 'street_count': 1}"
928008224,"{'y': 43.9410424, 'x': 4.8138108, 'street_count': 3}"
928008226,"{'y': 43.9413806, 'x': 4.8128064, 'street_count': 1}"
928008227,"{'y': 43.9388016, 'x': 4.8152416, 'street_count': 3}"
928008228,"{'y': 43.939422, 'x': 4.8134555, 'street_count': 1}"
928008229,"{'y': 43.9401129, 'x': 4.8143582, 'street_count': 3}"
928008230,"{'y': 43.938466, 'x': 4.8154962, 'street_count': 3}"
928008232,"{'y': 43.9405113, 'x': 4.8140645, 'street_count': 3}"
928008234,"{'y': 43.9398068, 'x': 4.8132746, 'street_count': 1}"
928008238,"{'y': 43.9415831, 'x': 4.8135096, 'street_count': 3}"
928008240,"{'y': 43.9391645, 'x': 4.8138516, 'street_count': 1}"
928008241,"{'y': 43.9403908, 'x': 4.8141548, 'street_count': 3}"
928008247,"{'y': 43.9397895, 'x': 4.813473, 'street_count': 1}"
928008249,"{'y': 43.9404481, 'x': 4.8132689, 'street_count': 1}"
928008252,"{'y': 43.9412001, 'x': 4.813747, 'street_count': 3}"
928148129,"{'y': 43.9382858, 'x': 4.815636, 'street_count': 3}"
928148132,"{'y': 43.9389963, 'x': 4.8190239, 'street_count': 1}"
928148135,"{'y': 43.9389608, 'x': 4.8167043, 'street_count': 3}"
928148136,"{'y': 43.93978, 'x': 4.816504, 'street_count': 1}"
928148152,"{'y': 43.9403628, 'x': 4.8141753, 'street_count': 3}"
928148156,"{'y': 43.9391844, 'x': 4.8183912, 'street_count': 3}"
928148177,"{'y': 43.9406036, 'x': 4.8156485, 'street_count': 3}"
928148190,"{'y': 43.9396178, 'x': 4.8202103, 'street_count': 3}"
928148197,"{'y': 43.9401101, 'x': 4.8163633, 'street_count': 1}"
928148198,"{'y': 43.9392306, 'x': 4.8181116, 'street_count': 1}"
928148201,"{'y': 43.9384141, 'x': 4.8160819, 'street_count': 1}"
928148228,"{'y': 43.939201, 'x': 4.8177974, 'street_count': 1}"
928148231,"{'y': 43.939982, 'x': 4.8168815, 'street_count': 3}"
928148250,"{'y': 43.9410156, 'x': 4.8153503, 'street_count': 1}"
928148255,"{'y': 43.939815, 'x': 4.8181625, 'street_count': 1}"
928148256,"{'y': 43.9398783, 'x': 4.8145207, 'street_count': 3}"
928148276,"{'y': 43.9398526, 'x': 4.8204571, 'street_count': 4}"
928148296,"{'y': 43.9389074, 'x': 4.8184821, 'street_count': 3}"
928148302,"{'y': 43.9403247, 'x': 4.8164246, 'street_count': 3}"
928148330,"{'y': 43.9392693, 'x': 4.8183592, 'street_count': 3}"
928148381,"{'y': 43.9403564, 'x': 4.8195724, 'street_count': 4}"
928148382,"{'y': 43.9393163, 'x': 4.8149098, 'street_count': 3}"
928148390,"{'y': 43.9395259, 'x': 4.818269, 'street_count': 3}"
928148399,"{'y': 43.9401762, 'x': 4.8157914, 'street_count': 3}"
928148414,"{'y': 43.9396859, 'x': 4.8169027, 'street_count': 1}"
928464769,"{'y': 43.9401656, 'x': 4.8211647, 'street_count': 3}"
928464771,"{'y': 43.9437071, 'x': 4.8185419, 'street_count': 3}"
928464779,"{'y': 43.9449967, 'x': 4.8161834, 'street_count': 3}"
928464788,"{'y': 43.94235, 'x': 4.8175534, 'street_count': 3}"
928464793,"{'y': 43.9425157, 'x': 4.8174599, 'street_count': 3}"
928464804,"{'y': 43.941094, 'x': 4.8202635, 'street_count': 3}"
928464805,"{'y': 43.9425064, 'x': 4.8174221, 'street_count': 3}"
928464806,"{'y': 43.9424565, 'x': 4.8191175, 'street_count': 3}"
928464809,"{'y': 43.9427778, 'x': 4.8185033, 'street_count': 3}"
928464821,"{'y': 43.9413408, 'x': 4.8177986, 'street_count': 3}"
928464822,"{'y': 43.9447112, 'x': 4.8159528, 'street_count': 3}"
928464825,"{'y': 43.9430533, 'x': 4.8176784, 'street_count': 3}"
928464829,"{'y': 43.9424455, 'x': 4.8171033, 'street_count': 3}"
928464832,"{'y': 43.9447347, 'x': 4.8160745, 'street_count': 5}"
928464834,"{'y': 43.9433084, 'x': 4.8187228, 'street_count': 4}"
928464836,"{'y': 43.9422628, 'x': 4.8167514, 'street_count': 3}"
928464839,"{'y': 43.9442581, 'x': 4.8174637, 'street_count': 3}"
928464840,"{'y': 43.9440787, 'x': 4.8193656, 'street_count': 3}"
928464847,"{'y': 43.9433927, 'x': 4.8190253, 'street_count': 4}"
928464849,"{'y': 43.9432074, 'x': 4.8156153, 'street_count': 3}"
928464850,"{'y': 43.9441411, 'x': 4.8194629, 'street_count': 3}"
928464854,"{'y': 43.941477, 'x': 4.8195755, 'street_count': 3}"
928464866,"{'y': 43.9426097, 'x': 4.8185743, 'street_count': 3}"
928464890,"{'y': 43.9421353, 'x': 4.8166428, 'street_count': 3}"
928464891,"{'y': 43.9412806, 'x': 4.8199212, 'street_count': 3}"
928464899,"{'y': 43.9428698, 'x': 4.8187643, 'street_count': 3}"
928464902,"{'y': 43.9430086, 'x': 4.8188118, 'street_count': 3}"
928464903,"{'y': 43.9436668, 'x': 4.8191997, 'street_count': 3}"
928464907,"{'y': 43.941648, 'x': 4.8192054, 'street_count': 3}"
929040956,"{'y': 43.9408325, 'x': 4.8251958, 'street_count': 1}"
929040958,"{'y': 43.9415116, 'x': 4.8246169, 'street_count': 3}"
929040959,"{'y': 43.9414476, 'x': 4.8176254, 'street_count': 3}"
929040960,"{'y': 43.9405731, 'x': 4.8253699, 'street_count': 1}"
929040961,"{'y': 43.9453632, 'x': 4.8179394, 'street_count': 1}"
929040962,"{'y': 43.9457502, 'x': 4.8167224, 'street_count': 3}"
929040963,"{'y': 43.9412508, 'x': 4.8255445, 'street_count': 3}"
929040966,"{'y': 43.9404046, 'x': 4.8194854, 'street_count': 3}"
929040967,"{'y': 43.9407292, 'x': 4.8244234, 'street_count': 1}"
929040968,"{'y': 43.9418309, 'x': 4.8180318, 'street_count': 1}"
929040969,"{'y': 43.94096, 'x': 4.8184537, 'street_count': 3}"
929040976,"{'y': 43.9405884, 'x': 4.8191588, 'street_count': 3}"
929040977,"{'y': 43.9423779, 'x': 4.8222985, 'street_count': 3}"
929040981,"{'y': 43.9415471, 'x': 4.8228453, 'street_count': 1}"
929040990,"{'y': 43.9412113, 'x': 4.8235829, 'street_count': 1}"
929040991,"{'y': 43.9413103, 'x': 4.8253354, 'street_count': 3}"
929040992,"{'y': 43.9440038, 'x': 4.8229172, 'street_count': 1}"
929040997,"{'y': 43.941763, 'x': 4.8237195, 'street_count': 3}"
933465938,"{'y': 43.9445788, 'x': 4.8220058, 'street_count': 1}"
933465975,"{'y': 43.9477081, 'x': 4.8248322, 'street_count': 3}"
933465979,"{'y': 43.9471292, 'x': 4.8225395, 'street_count': 3}"
933466026,"{'y': 43.9469626, 'x': 4.8225174, 'street_count': 1}"
933466066,"{'y': 43.9456823, 'x': 4.8273893, 'street_count': 1}"
933466073,"{'y': 43.9414911, 'x': 4.8246899, 'street_count': 3}"
933466102,"{'y': 43.9439554, 'x': 4.8249087, 'street_count': 1}"
933466106,"{'y': 43.9458081, 'x': 4.8256235, 'street_count': 1}"
933466110,"{'y': 43.9457133, 'x': 4.8271635, 'street_count': 1}"
933466112,"{'y': 43.9486806, 'x': 4.8187911, 'street_count': 3}"
933466133,"{'y': 43.9458044, 'x': 4.8258544, 'street_count': 3}"
933466139,"{'y': 43.9448774, 'x': 4.8248381, 'street_count': 3}"
933466176,"{'y': 43.9475996, 'x': 4.8256258, 'street_count': 3}"
933466187,"{'y': 43.9440276, 'x': 4.8241753, 'street_count': 1}"
933466196,"{'y': 43.9449482, 'x': 4.8257464, 'street_count': 2}"
933466206,"{'y': 43.945573, 'x': 4.8244714, 'street_count': 3}"
933466230,"{'y': 43.9461562, 'x': 4.8248304, 'street_count': 3}"
933466248,"{'y': 43.9488629, 'x': 4.8189168, 'highway': 'traffic_signals', 'street_count': 3}"
933466267,"{'y': 43.9455791, 'x': 4.8248298, 'street_count': 3}"
933466303,"{'y': 43.9478377, 'x': 4.8237159, 'street_count': 3}"
933466307,"{'y': 43.9471327, 'x': 4.821721, 'street_count': 3}"
933466310,"{'y': 43.9444433, 'x': 4.8233915, 'street_count': 1}"
933466346,"{'y': 43.9458105, 'x': 4.8203447, 'street_count': 1}"
933466351,"{'y': 43.9455867, 'x': 4.8258496, 'street_count': 3}"
933466355,"{'y': 43.9479591, 'x': 4.8226528, 'street_count': 3}"
933466378,"{'y': 43.9453151, 'x': 4.8270906, 'street_count': 1}"
933466446,"{'y': 43.9451621, 'x': 4.82341, 'street_count': 3}"
933466463,"{'y': 43.9489875, 'x': 4.8198566, 'street_count': 3}"
933466513,"{'y': 43.945164, 'x': 4.8240886, 'street_count': 3}"
933466527,"{'y': 43.9453243, 'x': 4.8273885, 'street_count': 1}"
933466546,"{'y': 43.9448837, 'x': 4.8265437, 'street_count': 2}"
933466556,"{'y': 43.9451626, 'x': 4.8235816, 'street_count': 3}"
933720159,"{'y': 43.9523003, 'x': 4.8245595, 'street_count': 3}"
933720165,"{'y': 43.9514738, 'x': 4.8247087, 'street_count': 3}"
933720186,"{'y': 43.9498449, 'x': 4.8212642, 'street_count': 1}"
933720196,"{'y': 43.9527412, 'x': 4.826298, 'street_count': 1}"
933720215,"{'y': 43.9509669, 'x': 4.8259457, 'street_count': 3}"
933720216,"{'y': 43.9505059, 'x': 4.8247382, 'street_count': 3}"
933720220,"{'y': 43.9520394, 'x': 4.826211, 'street_count': 1}"
933720223,"{'y': 43.9520701, 'x': 4.8246046, 'street_count': 3}"
933720234,"{'y': 43.9517644, 'x': 4.8254771, 'street_count': 4}"
933720246,"{'y': 43.9528664, 'x': 4.8256678, 'street_count': 3}"
933720274,"{'y': 43.9489377, 'x': 4.8204709, 'street_count': 3}"
933720275,"{'y': 43.9519048, 'x': 4.8258795, 'street_count': 3}"
933989786,"{'y': 43.8963376, 'x': 4.7861091, 'street_count': 3}"
933989799,"{'y': 43.8979744, 'x': 4.7700327, 'street_count': 3}"
933989830,"{'y': 43.9074034, 'x': 4.7761789, 'street_count': 3}"
933989859,"{'y': 43.9019048, 'x': 4.7575134, 'street_count': 3}"
933989888,"{'y': 43.8965081, 'x': 4.7862464, 'highway': 'crossing', 'street_count': 3}"
933989942,"{'y': 43.90086, 'x': 4.783417, 'street_count': 3}"
933990102,"{'y': 43.9083833, 'x': 4.7846559, 'street_count': 3}"
933990118,"{'y': 43.8871579, 'x': 4.778883, 'street_count': 3}"
933990147,"{'y': 43.8980158, 'x': 4.7696828, 'street_count': 3}"
933990158,"{'y': 43.903744, 'x': 4.776147, 'street_count': 3}"
933990161,"{'y': 43.902263, 'x': 4.7562051, 'street_count': 3}"
933990349,"{'y': 43.8971157, 'x': 4.7676534, 'street_count': 3}"
933990369,"{'y': 43.908208, 'x': 4.7912724, 'street_count': 3}"
933990425,"{'y': 43.9024863, 'x': 4.7560367, 'street_count': 3}"
933990446,"{'y': 43.9200617, 'x': 4.7497615, 'street_count': 1}"
933990524,"{'y': 43.9119721, 'x': 4.7816817, 'street_count': 3}"
933990546,"{'y': 43.8974147, 'x': 4.7747746, 'street_count': 3}"
933990618,"{'y': 43.9024416, 'x': 4.7487723, 'street_count': 4}"
933990724,"{'y': 43.9079447, 'x': 4.7467804, 'street_count': 3}"
933990726,"{'y': 43.8987004, 'x': 4.7659162, 'street_count': 3}"
933990739,"{'y': 43.8963798, 'x': 4.7651278, 'street_count': 3}"
933990740,"{'y': 43.903744, 'x': 4.739066, 'street_count': 3}"
933990821,"{'y': 43.8968293, 'x': 4.7805102, 'street_count': 3}"
933990841,"{'y': 43.9115615, 'x': 4.7759574, 'street_count': 4}"
933990907,"{'y': 43.912979, 'x': 4.756264, 'street_count': 3}"
933990936,"{'y': 43.8991295, 'x': 4.7238918, 'street_count': 3}"
933990982,"{'y': 43.8871977, 'x': 4.7786964, 'street_count': 3}"
933990996,"{'y': 43.9055402, 'x': 4.7736022, 'street_count': 3}"
934659410,"{'y': 43.9550785, 'x': 4.8270069, 'street_count': 3}"
934659419,"{'y': 43.955087, 'x': 4.8268254, 'street_count': 3}"
934659439,"{'y': 43.9553385, 'x': 4.8267272, 'street_count': 3}"
934659444,"{'y': 43.9546756, 'x': 4.8272064, 'highway': 'turning_circle', 'street_count': 1}"
934659446,"{'y': 43.9549252, 'x': 4.8261607, 'street_count': 3}"
934747782,"{'y': 43.9516562, 'x': 4.8341815, 'street_count': 3}"
934747790,"{'y': 43.9556753, 'x': 4.8371556, 'street_count': 1}"
934747797,"{'y': 43.9532799, 'x': 4.8328618, 'street_count': 3}"
934747815,"{'y': 43.9561218, 'x': 4.8375936, 'street_count': 1}"
934747844,"{'y': 43.9528396, 'x': 4.8368838, 'street_count': 3}"
934747848,"{'y': 43.9538657, 'x': 4.834729, 'street_count': 3}"
934747852,"{'y': 43.9520014, 'x': 4.8358041, 'street_count': 3}"
934747858,"{'y': 43.9564376, 'x': 4.828482, 'street_count': 1}"
934747861,"{'y': 43.9560888, 'x': 4.8374545, 'street_count': 3}"
934747871,"{'y': 43.9545177, 'x': 4.836419, 'street_count': 3}"
934747877,"{'y': 43.9537546, 'x': 4.8311047, 'street_count': 3}"
934747895,"{'y': 43.9562339, 'x': 4.8372739, 'street_count': 1}"
934747896,"{'y': 43.9521562, 'x': 4.8340239, 'street_count': 3}"
934747897,"{'y': 43.9512247, 'x': 4.8323155, 'street_count': 3}"
934747906,"{'y': 43.9561001, 'x': 4.837125, 'street_count': 1}"
934747911,"{'y': 43.9534981, 'x': 4.8307603, 'street_count': 1}"
934747916,"{'y': 43.9556099, 'x': 4.8375929, 'street_count': 1}"
934747919,"{'y': 43.9524134, 'x': 4.8274536, 'street_count': 1}"
934747943,"{'y': 43.957629, 'x': 4.8336488, 'street_count': 1}"
934747947,"{'y': 43.952914, 'x': 4.8373961, 'street_count': 1}"
934747949,"{'y': 43.9530075, 'x': 4.8316768, 'street_count': 3}"
934747956,"{'y': 43.9520447, 'x': 4.8332428, 'street_count': 3}"
934747962,"{'y': 43.9550877, 'x': 4.8291017, 'highway': 'turning_circle', 'street_count': 1}"
934747974,"{'y': 43.9522431, 'x': 4.8370438, 'street_count': 3}"
934747976,"{'y': 43.9528096, 'x': 4.8307967, 'street_count': 3}"
934747981,"{'y': 43.9529641, 'x': 4.8339409, 'street_count': 1}"
934747982,"{'y': 43.9560614, 'x': 4.8373409, 'street_count': 3}"
934747993,"{'y': 43.9535284, 'x': 4.8366947, 'street_count': 3}"
934747995,"{'y': 43.9537634, 'x': 4.8315966, 'street_count': 1}"
934748019,"{'y': 43.9556532, 'x': 4.8373785, 'street_count': 3}"
934748021,"{'y': 43.9534641, 'x': 4.8362332, 'street_count': 1}"
934748024,"{'y': 43.9563553, 'x': 4.8301426, 'street_count': 1}"
934748033,"{'y': 43.9555237, 'x': 4.8286067, 'street_count': 3}"
934748036,"{'y': 43.9528836, 'x': 4.831123, 'street_count': 3}"
934748042,"{'y': 43.9529251, 'x': 4.8348608, 'street_count': 1}"
934748044,"{'y': 43.9556281, 'x': 4.8373737, 'street_count': 3}"
934748046,"{'y': 43.9517545, 'x': 4.8275974, 'street_count': 3}"
935020754,"{'y': 43.9582762, 'x': 4.8304014, 'street_count': 3}"
935020762,"{'y': 43.9468883, 'x': 4.8286205, 'street_count': 3}"
935020763,"{'y': 43.9473772, 'x': 4.8321627, 'street_count': 3}"
935020820,"{'y': 43.9466078, 'x': 4.8303486, 'street_count': 3}"
935020823,"{'y': 43.9478864, 'x': 4.8321093, 'street_count': 3}"
935020859,"{'y': 43.9574549, 'x': 4.8306941, 'street_count': 1}"
935020866,"{'y': 43.9484544, 'x': 4.8308402, 'street_count': 3}"
935020881,"{'y': 43.9586739, 'x': 4.8367602, 'street_count': 3}"
935020888,"{'y': 43.9577296, 'x': 4.8299827, 'street_count': 1}"
935020909,"{'y': 43.9482833, 'x': 4.8325967, 'street_count': 3}"
935020922,"{'y': 43.9492046, 'x': 4.828187, 'street_count': 3}"
935020925,"{'y': 43.947081, 'x': 4.8287221, 'street_count': 3}"
935020933,"{'y': 43.9575914, 'x': 4.8387346, 'street_count': 3}"
935020935,"{'y': 43.9474984, 'x': 4.8312449, 'street_count': 3}"
935020940,"{'y': 43.9482086, 'x': 4.8308586, 'street_count': 4}"
935020961,"{'y': 43.9465679, 'x': 4.8309809, 'street_count': 3}"
935020972,"{'y': 43.9492027, 'x': 4.8283885, 'street_count': 1}"
935020976,"{'y': 43.9575139, 'x': 4.8304726, 'street_count': 3}"
935020979,"{'y': 43.9509706, 'x': 4.8308501, 'street_count': 3}"
935020981,"{'y': 43.9576801, 'x': 4.8303922, 'street_count': 3}"
935020988,"{'y': 43.9553084, 'x': 4.8324659, 'street_count': 3}"
935020994,"{'y': 43.9465976, 'x': 4.8305187, 'street_count': 3}"
935020998,"{'y': 43.9476427, 'x': 4.8323502, 'street_count': 1}"
935021010,"{'y': 43.9472761, 'x': 4.8301518, 'street_count': 1}"
935021011,"{'y': 43.9584791, 'x': 4.8389773, 'street_count': 3}"
935021038,"{'y': 43.9587298, 'x': 4.8392047, 'street_count': 3}"
935021040,"{'y': 43.9468082, 'x': 4.8303445, 'street_count': 3}"
935021062,"{'y': 43.9472422, 'x': 4.8321758, 'street_count': 3}"
935021093,"{'y': 43.9481972, 'x': 4.8305566, 'street_count': 1}"
935021143,"{'y': 43.9476309, 'x': 4.8321329, 'street_count': 3}"
935021149,"{'y': 43.9474104, 'x': 4.8327031, 'street_count': 1}"
935021151,"{'y': 43.9578233, 'x': 4.8367758, 'highway': 'turning_circle', 'street_count': 1}"
935021173,"{'y': 43.9492053, 'x': 4.8279763, 'street_count': 1}"
935021184,"{'y': 43.957802, 'x': 4.8303046, 'street_count': 3}"
935021201,"{'y': 43.9580837, 'x': 4.8369734, 'street_count': 3}"
935021214,"{'y': 43.9574535, 'x': 4.8302392, 'street_count': 1}"
935021215,"{'y': 43.947482, 'x': 4.8309127, 'street_count': 3}"
935021220,"{'y': 43.9576862, 'x': 4.8307105, 'street_count': 1}"
935021221,"{'y': 43.9472834, 'x': 4.8303255, 'street_count': 3}"
935021247,"{'y': 43.9482346, 'x': 4.8314501, 'street_count': 3}"
935021249,"{'y': 43.9472904, 'x': 4.8304913, 'street_count': 3}"
935021254,"{'y': 43.9498087, 'x': 4.8278358, 'street_count': 1}"
935021293,"{'y': 43.9496116, 'x': 4.8296324, 'street_count': 3}"
935202259,"{'y': 43.9465436, 'x': 4.8365331, 'street_count': 1}"
935202264,"{'y': 43.9463829, 'x': 4.8351845, 'street_count': 1}"
935202265,"{'y': 43.9475488, 'x': 4.8351607, 'street_count': 3}"
935202267,"{'y': 43.946442, 'x': 4.8385035, 'street_count': 1}"
935202274,"{'y': 43.9477458, 'x': 4.8344738, 'street_count': 1}"
935202277,"{'y': 43.9481636, 'x': 4.8361318, 'street_count': 3}"
935202293,"{'y': 43.9498973, 'x': 4.8342035, 'street_count': 3}"
935202307,"{'y': 43.9465926, 'x': 4.8377356, 'street_count': 1}"
935202319,"{'y': 43.9490011, 'x': 4.8331165, 'street_count': 3}"
935202329,"{'y': 43.9465821, 'x': 4.8374226, 'street_count': 3}"
935202339,"{'y': 43.9474221, 'x': 4.8339378, 'street_count': 3}"
935202356,"{'y': 43.9471416, 'x': 4.836556, 'street_count': 3}"
935202369,"{'y': 43.9468776, 'x': 4.8387843, 'street_count': 3}"
935202380,"{'y': 43.949316, 'x': 4.8325553, 'street_count': 1}"
935202383,"{'y': 43.9464154, 'x': 4.8328183, 'street_count': 3}"
935202397,"{'y': 43.9479193, 'x': 4.8338879, 'street_count': 3}"
935202398,"{'y': 43.9461564, 'x': 4.8358165, 'street_count': 3}"
935202411,"{'y': 43.9463982, 'x': 4.8358093, 'street_count': 3}"
935202413,"{'y': 43.9470091, 'x': 4.8384312, 'street_count': 3}"
935202418,"{'y': 43.951268, 'x': 4.8325621, 'street_count': 3}"
935202441,"{'y': 43.9474364, 'x': 4.8342994, 'street_count': 3}"
935202443,"{'y': 43.9486108, 'x': 4.8356842, 'street_count': 3}"
935202459,"{'y': 43.9461503, 'x': 4.8355653, 'street_count': 3}"
935202463,"{'y': 43.946841, 'x': 4.8343355, 'street_count': 1}"
935202472,"{'y': 43.9468138, 'x': 4.8348973, 'street_count': 3}"
935202484,"{'y': 43.9482682, 'x': 4.8322403, 'street_count': 3}"
935202488,"{'y': 43.947425, 'x': 4.8339874, 'street_count': 3}"
